runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
13274.ion.azpirozazpiroz,Ion AZPIROZ AZPIROZ,,,Espagne,ES,,35-39,H
145162.martine.betton,Martine BETTON,,,France,FR,,50-54,F
1430987.angel.mateosaguilar,Angel MATEOS AGUILAR,,,Espagne,ES,,35-39,H
552599.sezgin.sarban,Sezgin SARBAN,,,Turquie,TR,,50-54,H
38663.sebastien.virat,Sebastien VIRAT,,,France,FR,,45-49,H
1060461.giovanni.signaroldi,Giovanni SIGNAROLDI,,,Italie,IT,,55-59,H
1429081.jake.nowosatka,Jake NOWOSATKA,,,Etats-Unis,US,,20-34,H
793570.kwokkeung.chan,Kwok Keung CHAN,,,"Hong Kong, Chine",HK,,55-59,H
171215.scott.hawker,Scott HAWKER,,,Nouvelle-Zélande,NZ,,20-34,H
,Anonymous,,,France,FR,,45-49,H
438540.benjamin.krnic,Benjamin KRNIC,,,Bosnie-Herzégovine,BA,,45-49,H
7886.jeanhenri.haniquaut,Jean Henri HANIQUAUT,,,France,FR,,35-39,H
936095.paul.foster,Paul FOSTER,,,Royaume-Uni,GB,,40-44,H
423545.loic.francois,Loic FRANCOIS,,,France,FR,,20-34,H
125196.juanjose.larrotcha,Juan Jose LARROTCHA,,,Espagne,ES,,45-49,H
688806.zhili.yang,Zhili YANG,,,Chine,CN,,45-49,H
1088467.sarahkirsty.williams,Sarah Kirsty WILLIAMS,,,Royaume-Uni,GB,,45-49,F
572905.stuart.smith,Stuart SMITH,,,Royaume-Uni,GB,,45-49,H
812854.georgina.townsend,Georgina TOWNSEND,,,Royaume-Uni,GB,,20-34,F
107334.waldemar.binkowski,Waldemar BINKOWSKI,,,Pologne,PL,,55-59,H
478961.paul.gale,Paul GALE,,,Royaume-Uni,GB,,40-44,H
208696.rodney.rutherford,Rodney RUTHERFORD,,,Australie,AU,,65-69,H
110942.richard.lawton,Richard LAWTON,,,Royaume-Uni,GB,,50-54,H
144034.vincent.mou,Vincent MOU,,,France,FR,,55-59,H
400667.paul.tsang,Paul TSANG,,,"Hong Kong, Chine",HK,,65-69,H
323243.wojciech.zieniewicz,Wojciech ZIENIEWICZ,,,Pologne,PL,,40-44,H
82662.frederic.chepy,Frederic CHEPY,,,France,FR,,50-54,H
794333.onki.ng,On Ki NG,,,"Hong Kong, Chine",HK,,40-44,F
227771.anthony.cheng,Anthony CHENG,,,"Hong Kong, Chine",HK,,60-64,H
771941.wanyeediana.tsang,Wan Yee Diana TSANG,,,"Hong Kong, Chine",HK,,35-39,F
19114.andreas.friedel,Andreas FRIEDEL,,,Allemagne,DE,,55-59,H
228138.chunleung.ho,Chun-Leung HO,,,"Hong Kong, Chine",HK,,40-44,H
262277.minna.kaarni,Minna KAARNI,,,Italie,IT,,45-49,F
588572.paolo.ferrari,Paolo FERRARI,,,Italie,IT,,40-44,H
408645.george.daams,George DAAMS,,,Pays-Bas,NL,,50-54,H
771686.cheukhinraymond.lee,Cheuk Hin Raymond LEE,,,"Hong Kong, Chine",HK,,40-44,H
840608.hideki.mori,Hideki MORI,,,Japon,JP,,50-54,H
8839.frederic.negaret,Frederic NEGARET,,,France,FR,,50-54,H
110610.bruno.turbe,Bruno TURBE,,,France,FR,,50-54,H
181786.christophe.francois,Christophe FRANCOIS,,,France,FR,,45-49,H
1315.olivier.blanc,Olivier BLANC,,,France,FR,,50-54,H
815132.antonio.martinherrera,Antonio MARTIN-HERRERA,,,Espagne,ES,,45-49,H
428136.francois.cantraine,Francois CANTRAINE,,,Belgique,BE,,20-34,H
